,Item_Weight,Item_Visibility,Item_MRP,Outlet_Establishment_Year,Outlet_Size,Item_Fat_Content_regular,Outlet_Location_Type_tier 2,Outlet_Location_Type_tier 3,Outlet_Type_supermarket type1,Outlet_Type_supermarket type2,Outlet_Type_supermarket type3,encoderItem_Type,encoderOutlet_Identifier,Item_Outlet_Sales
3589,1.8562740039357433,-0.3371306598014289,-1.6443540467185846,1.3341232681314665,1.0,0,0,1,0,1,0,1.324730741640591,0.3702599319607758,265.6542
6937,-1.363198376168308,0.9294615387134897,0.5328550757327111,1.0948982611062361,1.0,0,1,0,1,0,0,1.324730741640591,0.3702599319607758,1211.756
5392,-0.061205869508581305,1.3811811733991086,1.9748881598148744,-1.5365768161712994,2.0,1,0,0,0,0,0,-0.43564274084668864,-2.620096478495438,790.9704
1808,0.9212066582437579,-0.730841137072207,-1.6262327098662623,0.13799823300531416,1.0,0,0,0,1,0,0,1.2224244671072615,0.3893067880783313,628.5152
7229,-0.061205869508581305,-0.49493283963725465,-0.7823286503831973,-1.5365768161712994,1.0,1,0,1,0,0,1,0.2311119449050061,0.360736503901998,3858.9768
8446,1.0395696133946422,0.8601494648290703,-1.6070160217938108,0.4968357435431599,1.0,0,1,0,1,0,0,0.2311119449050061,0.35121307584322026,510.6686
7040,-0.6056754632026485,-1.3425266333251322,-0.39739917160391586,1.0948982611062361,1.0,1,1,0,1,0,0,1.324730741640591,0.3702599319607758,1717.764
4555,-0.061205869508581305,-0.8985714863564408,0.4257284452914835,-1.5365768161712994,1.0,0,0,1,0,0,1,-1.5433727478627322,0.360736503901998,2476.776
4350,1.0395696133946422,2.682114734452559,-1.604360916058467,0.018385729492698916,1.0,1,0,1,0,0,0,-1.9208476228650142,-2.6105730504366607,39.948
2981,1.0632422044248193,-0.05204331002853416,-0.7950981396073417,0.7360607505683904,2.0,1,1,0,1,0,0,-0.43564274084668864,0.28454907943177593,1707.777
3889,1.35914959230203,0.008162961861322164,1.6854111734728061,0.018385729492698916,1.0,0,0,1,0,0,0,0.2311119449050061,-2.6105730504366607,245.6802
1920,0.7910074075777851,-0.9985977986831739,-0.6703562117663663,1.0948982611062361,1.0,1,1,0,1,0,0,0.2311119449050061,0.3702599319607758,1272.3438
303,1.1816051595757036,1.6767670617966652,-0.749288758023962,1.3341232681314665,1.0,0,0,1,0,1,0,-1.5433727478627322,0.3702599319607758,1134.5232
7224,0.6726444524269009,-0.41277324831750534,0.5994408999037567,0.13799823300531416,1.0,0,0,0,1,0,0,0.2311119449050061,0.3893067880783313,3415.554
676,-1.6602893935970273,0.8229171146345882,1.1832406807634959,1.3341232681314665,1.0,1,0,1,0,1,0,0.2311119449050061,0.3702599319607758,1496.0526
1550,-1.610576952433656,-0.7037855045417376,0.3110592647818181,-0.10122677401991632,2.0,0,0,0,1,0,0,1.324730741640591,0.64643934566533,2727.7826
4005,-0.2032414156896423,-0.6408783064464325,0.6527928315555733,1.0948982611062361,1.0,0,1,0,1,0,0,-0.3827257022949668,0.3702599319607758,5070.7328
2802,2.0101458456318935,0.0696413414282531,1.9199764736478429,-1.2973518091460687,0.0,0,0,1,1,0,0,-0.3827257022949668,0.2369319391378871,3644.5892
4094,0.3885733600647789,-0.02360101954860802,1.9573144985726174,1.0948982611062361,1.0,1,1,0,1,0,0,-1.5433727478627322,0.3702599319607758,6501.8699
3576,-0.061205869508581305,-0.2695613395500641,0.8058121158951618,-1.5365768161712994,1.0,0,0,1,0,0,1,0.31577920658776115,0.360736503901998,4554.072
2192,1.0987510909700844,-1.3425266333251322,1.8015984723401945,0.7360607505683904,2.0,0,1,0,1,0,0,1.2224244671072615,0.28454907943177593,4578.0408
8161,-1.7881213851599824,-0.3752399418229581,0.6618118638242444,0.13799823300531416,1.0,1,0,0,1,0,0,-1.0388969803363173,0.3893067880783313,4594.02
5324,0.03348449461212617,0.6955281142605948,-1.508950059778744,-1.2973518091460687,0.0,0,0,1,1,0,0,0.31577920658776115,0.2369319391378871,699.09
41,-0.7240384183535328,-0.7917811221445076,-0.23270574926031348,-1.2973518091460687,0.0,0,0,1,1,0,0,-1.0388969803363173,0.2369319391378871,2150.534
4371,0.589790383821282,-1.054175586521338,-1.6352517421349333,0.13799823300531416,1.0,0,0,0,1,0,0,0.2311119449050061,0.3893067880783313,476.047
1549,1.8562740039357433,1.0046349804076633,-0.7300720699515102,0.13799823300531416,1.0,1,0,0,1,0,0,-0.35450328173404844,0.3893067880783313,1229.0668
1264,-0.061205869508581305,-0.41658084351334645,-1.614516935704758,-1.5365768161712994,1.0,0,0,1,0,0,1,-0.35450328173404844,0.360736503901998,1096.5726
4961,-0.061205869508581305,0.1840962647760073,1.8416332391578023,1.0948982611062361,1.0,1,1,0,1,0,0,-0.35450328173404844,0.3702599319607758,6501.8699
6312,1.1460962730304378,-0.7251935909612771,0.4155307894877021,1.3341232681314665,1.0,0,0,1,0,1,0,1.2224244671072615,0.3702599319607758,2013.3792
1663,-1.6271477661547797,0.6230970611239561,-0.23485481554308255,-1.2973518091460687,0.0,0,0,1,1,0,0,0.2311119449050061,0.2369319391378871,3560.6984
8400,-1.107534393042398,-0.891205542407194,0.0013118753046588026,0.018385729492698916,1.0,0,0,1,0,0,0,0.31577920658776115,-2.6105730504366607,425.4462
2924,-1.474459554010139,0.7969904532809234,0.4102205780170149,0.13799823300531416,1.0,1,0,0,1,0,0,-0.43564274084668864,0.3893067880783313,3828.35
8387,0.9093703627286693,-0.061168374869187844,-1.3271890156454589,1.0948982611062361,1.0,1,1,0,1,0,0,1.2224244671072615,0.3702599319607758,533.3058
6199,-0.17956882465946555,0.296381489319888,0.5056730704542283,-0.10122677401991632,2.0,0,0,0,1,0,0,0.31577920658776115,0.64643934566533,3422.212
7042,1.986473254601716,0.9951742327501647,1.478027878576252,0.4968357435431599,1.0,0,1,0,1,0,0,-0.7425615644466753,0.35121307584322026,1398.18
7353,0.9093703627286693,0.5352432041038779,-1.2205267884993152,0.018385729492698916,1.0,1,0,1,0,0,0,-1.825596953471915,-2.6105730504366607,127.8336
5137,1.1579325685455264,-0.7134792340637354,0.6090492439399825,1.3341232681314665,1.0,0,0,1,0,1,0,-1.7762077174903081,0.3702599319607758,2516.724
1612,1.264459228181322,-0.3255676127652913,0.10953385696601654,1.3341232681314665,1.0,0,0,1,0,1,0,1.324730741640591,0.3702599319607758,2375.5744
344,-0.061205869508581305,0.5563201256448883,0.8073718704103756,-1.5365768161712994,2.0,0,0,0,0,0,0,1.2224244671072615,-2.620096478495438,383.5008
3106,-1.1951229798540524,-0.2037653922318835,-0.2871113959747697,1.3341232681314665,1.0,1,0,1,0,1,0,-0.3827257022949668,0.3702599319607758,2365.5874
4283,1.737911048784859,-0.1146722647318514,-0.2092325647798136,0.7360607505683904,2.0,1,1,0,1,0,0,1.324730741640591,0.28454907943177593,3560.6984
932,1.7142384577546828,0.18973399463914248,-0.5094132463782373,0.7360607505683904,2.0,0,1,0,1,0,0,-0.35450328173404844,0.28454907943177593,1215.7508
6485,0.5542814972760166,0.6503716699101468,-0.379277834751594,0.7360607505683904,2.0,0,1,0,1,0,0,-0.7425615644466753,0.28454907943177593,2664.5316
251,1.0040607268493773,1.305347907350033,-0.4507094670982426,1.3341232681314665,1.0,0,0,1,0,1,0,1.324730741640591,0.3702599319607758,1779.0176
6374,-0.36894955290088005,-0.35860035447072597,0.6298673226851388,1.3341232681314665,1.0,0,0,1,0,1,0,0.31577920658776115,0.3702599319607758,1258.362
4453,-0.8672575940861028,1.0739027784965902,0.30465370209100073,0.13799823300531416,1.0,1,0,0,1,0,0,1.2224244671072615,0.3893067880783313,1283.6624
278,-1.1726340183753843,-0.9983712651488158,1.760045587164863,0.018385729492698916,1.0,0,0,1,0,0,0,1.2224244671072615,-2.6105730504366607,500.6816
1717,0.9448792492739352,1.5322289533088627,0.07594628899671635,1.3341232681314665,1.0,0,0,1,0,1,0,1.2224244671072615,0.3702599319607758,2490.092
1463,1.0395696133946422,-1.3425266333251322,1.9706316634068262,0.4968357435431599,1.0,0,1,0,1,0,0,-1.0706472034673504,0.35121307584322026,788.973
3624,-1.6378004321183592,-0.6249757796582149,0.5893265164149559,0.13799823300531416,1.0,0,0,0,1,0,0,-0.3827257022949668,0.3893067880783313,1605.9096
7565,-1.1477777977936985,0.0998109218705447,-1.6907527400695193,0.7360607505683904,2.0,0,1,0,1,0,0,-1.6492068249661755,0.28454907943177593,539.298
2280,1.891782890481009,-0.06492117979491129,-0.8388417272229328,0.7360607505683904,2.0,1,1,0,1,0,0,-0.43564274084668864,0.28454907943177593,1151.1682
1923,-1.6744929482151334,-0.5144034492823397,0.6394756667213646,-1.2973518091460687,0.0,1,0,1,1,0,0,1.2224244671072615,0.2369319391378871,719.064
610,-0.061205869508581305,1.5552420783871659,-0.8425921841784063,-1.5365768161712994,1.0,0,0,1,0,0,1,-1.825596953471915,0.360736503901998,3836.3396
7153,-1.6153114706396912,0.008414611025498037,0.7637115551097651,-0.10122677401991632,2.0,1,0,0,1,0,0,-0.43564274084668864,0.64643934566533,5779.144
1374,-0.061205869508581305,-0.5680518926350174,-1.2178716827639715,-1.5365768161712994,1.0,0,0,1,0,0,1,-1.0388969803363173,0.360736503901998,2518.7214
328,-0.061205869508581305,-0.9463372249088648,-0.168691758509631,-1.5365768161712994,1.0,0,0,1,0,0,1,-0.7425615644466753,0.360736503901998,3340.9844
2985,1.5366940250283563,0.34953000226186764,-1.4737611011367393,0.13799823300531416,1.0,1,0,0,1,0,0,-0.43564274084668864,0.3893067880783313,243.017
781,0.18735633630827578,-1.3425266333251322,-1.355972411596646,0.4968357435431599,1.0,1,1,0,1,0,0,1.2224244671072615,0.35121307584322026,1431.47
8474,1.6313843891490634,-1.048237783409718,-0.5813092820199703,0.4968357435431599,1.0,0,1,0,1,0,0,0.31577920658776115,0.35121307584322026,2153.1972
3041,0.10450226770265689,-0.6112864265621163,-0.3302240356653153,0.018385729492698916,1.0,0,0,1,0,0,0,-0.43564274084668864,-2.6105730504366607,118.5124
1962,-0.061205869508581305,-0.8572472805017368,0.01892717270440617,-1.5365768161712994,2.0,1,0,0,0,0,0,1.2224244671072615,-2.620096478495438,425.4462
3238,-0.16773252914437695,1.6354813200258933,1.3532859507352766,0.7360607505683904,2.0,0,1,0,1,0,0,-0.7425615644466753,0.28454907943177593,4950.8888
7616,-1.4117271877801705,-0.8786653679938204,0.05200870122113229,1.0948982611062361,1.0,0,1,0,1,0,0,-1.0388969803363173,0.3702599319607758,1994.7368
6184,-0.061205869508581305,0.5673771430536017,0.5963213908733285,-1.5365768161712994,1.0,0,0,1,0,0,1,1.324730741640591,0.360736503901998,4921.5936
7435,-0.061205869508581305,0.4727422713435565,0.8681414436581592,-1.5365768161712994,1.0,0,0,1,0,0,1,0.2311119449050061,0.360736503901998,5872.356
4607,0.5069363152156632,-1.3425266333251322,-1.4934421925042753,0.7360607505683904,2.0,0,1,0,1,0,0,1.2224244671072615,0.28454907943177593,679.116
3832,-0.9299899603160716,-0.7580398650307795,0.18737105200348253,0.13799823300531416,1.0,0,0,0,1,0,0,-0.35450328173404844,0.3893067880783313,5053.422
1851,1.737911048784859,-1.3425266333251322,-0.18361031401654443,1.0948982611062361,1.0,1,1,0,1,0,0,1.324730741640591,0.3702599319607758,3560.6984
3846,0.5661177927911053,-0.08091197066894815,-0.15271948794007817,1.3341232681314665,1.0,0,0,1,0,1,0,0.31577920658776115,0.3702599319607758,2348.9424
7920,-1.4555214811859976,-1.3425266333251322,1.2552199887202096,-1.2973518091460687,0.0,0,0,1,1,0,0,-1.5433727478627322,0.2369319391378871,2394.8826
784,0.06899338115739152,-0.561544603398723,-0.8302870982493463,0.4968357435431599,1.0,1,1,0,1,0,0,1.2224244671072615,0.35121307584322026,1757.712
6452,-0.12038734708402342,0.7061085302491847,-0.42567652810252865,-0.10122677401991632,2.0,0,0,0,1,0,0,1.324730741640591,0.64643934566533,910.8144
6398,-0.061205869508581305,-0.13012683793608287,1.5564127492237823,-1.5365768161712994,1.0,0,0,1,0,0,1,0.31577920658776115,0.360736503901998,2607.2728
4618,-1.5679662885793375,1.1045076212234182,1.9738344447522345,1.3341232681314665,1.0,0,0,1,0,1,0,0.31577920658776115,0.3702599319607758,2103.928
7701,-0.7713836004138868,-0.2834444300555666,1.8884963358038216,0.4968357435431599,1.0,0,1,0,1,0,0,1.2224244671072615,0.35121307584322026,4673.916
6262,-0.061205869508581305,1.8924839125282873,0.03814386077685822,-1.5365768161712994,2.0,0,0,0,0,0,0,-0.35450328173404844,-2.620096478495438,141.8154
3346,1.3828221833322063,-0.5700446114734212,-0.5019539686247807,0.7360607505683904,2.0,0,1,0,1,0,0,1.324730741640591,0.28454907943177593,1890.2062
1210,0.589790383821282,-0.6195678074945087,-0.28281326340923135,0.13799823300531416,1.0,0,0,0,1,0,0,0.31577920658776115,0.3893067880783313,2832.979
5179,-0.2979317798103498,1.370534774975028,-0.933704907892591,0.018385729492698916,1.0,1,0,1,0,0,0,0.2311119449050061,-2.6105730504366607,243.6828
5113,-0.061205869508581305,-0.5720772319215846,-0.25883403947615696,-1.5365768161712994,1.0,1,0,1,0,0,1,-0.35450328173404844,0.360736503901998,3004.0896
1403,1.1579325685455264,0.21981175825321217,-0.44965575203560304,0.13799823300531416,1.0,0,0,0,1,0,0,-0.43564274084668864,0.3893067880783313,2348.9424
8445,1.5958755026037985,-0.3548893404744212,-1.5382394951825058,1.3341232681314665,1.0,0,0,1,0,1,0,-0.7425615644466753,0.3702599319607758,432.77
8417,-0.2505865977499958,-0.13386812211910176,-0.9828003431363598,0.4968357435431599,1.0,0,1,0,1,0,0,-0.7425615644466753,0.35121307584322026,2336.2922
3195,-0.8199124120257493,0.6930220138769623,-0.5333508341538216,-0.10122677401991632,2.0,0,0,0,1,0,0,1.2224244671072615,0.64643934566533,2024.032
3422,-1.107534393042398,-1.0717888306527366,0.041346642122266665,1.3341232681314665,1.0,0,0,1,0,1,0,0.31577920658776115,0.3702599319607758,1843.6002
1689,-0.061205869508581305,-0.34558495455480703,-1.2877435605954062,-1.5365768161712994,1.0,0,0,1,0,0,1,-1.5433727478627322,0.360736503901998,1114.5492
1244,1.3354770012718529,-0.2715765659357126,-0.35584628642858446,0.13799823300531416,1.0,0,0,0,1,0,0,1.2224244671072615,0.3893067880783313,1540.6612
7337,-1.0081095107156552,-0.6712492637210979,0.006116047322771928,0.4968357435431599,1.0,0,1,0,1,0,0,-0.7425615644466753,0.35121307584322026,1134.5232
5872,-0.4399673259914108,-1.158834572260747,-0.29077858061526257,0.7360607505683904,2.0,0,1,0,1,0,0,-1.0388969803363173,0.28454907943177593,2059.9852
4241,0.41224595109495565,1.7558111444622653,-1.488721292801143,0.4968357435431599,1.0,0,1,0,1,0,0,-1.0706472034673504,0.35121307584322026,1379.5376
4104,-0.8672575940861028,0.26053236754895925,-0.5472573107555857,-0.10122677401991632,2.0,1,0,0,1,0,0,-1.0388969803363173,0.64643934566533,2912.2092
6868,-1.2744261598051447,1.7199294113911316,1.6198374282069095,1.3341232681314665,1.0,0,0,1,0,1,0,1.324730741640591,0.3702599319607758,6042.135
540,1.6195480936339748,0.4869080410350293,-1.3762428147317374,0.018385729492698916,1.0,0,0,1,0,0,0,1.324730741640591,-2.6105730504366607,56.593
80,-1.2069592753691407,-0.12366407092827982,-0.6191533463973186,-0.10122677401991632,2.0,0,0,0,1,0,0,1.2224244671072615,0.64643934566533,1697.79
7495,1.0040607268493773,-1.3425266333251322,-0.8803946123982642,0.13799823300531416,1.0,0,0,0,1,0,0,-1.5433727478627322,0.3893067880783313,1860.2452
7003,-0.061205869508581305,0.7915443866827839,-0.6383700344697704,-1.5365768161712994,2.0,0,0,0,0,0,0,1.2224244671072615,-2.620096478495438,399.48
5202,-1.5324574020340724,1.2123733163627004,-1.6998134084956804,1.0948982611062361,1.0,1,1,0,1,0,0,1.2224244671072615,0.3702599319607758,388.1614
5540,1.1816051595757036,-0.27101827197641093,-0.2838669784718709,-0.10122677401991632,2.0,0,0,0,1,0,0,1.2224244671072615,0.64643934566533,857.5504
5942,-1.4389506674648738,-1.3425266333251322,-0.7449906254584236,-1.2973518091460687,0.0,1,0,1,1,0,0,-0.43564274084668864,0.2369319391378871,1211.756
7798,0.7081533389721663,-0.08531008093871412,-1.5190644432675444,0.4968357435431599,1.0,1,1,0,1,0,0,-1.0388969803363173,0.35121307584322026,633.8416
359,-0.061205869508581305,2.405614157706104,-0.6687964572511524,-1.5365768161712994,1.0,0,0,1,0,0,1,1.324730741640591,0.360736503901998,2696.49
6677,1.2171140461209686,-0.5413936949237332,0.11543338020425936,-0.10122677401991632,2.0,0,0,0,1,0,0,1.2224244671072615,0.64643934566533,4119.9704
1915,0.5306089062458399,-0.12233304522835396,1.5596155305691912,0.13799823300531416,1.0,0,0,0,1,0,0,0.31577920658776115,0.3893067880783313,2133.2232
486,0.8856977716984931,0.7767027128832226,-0.36330556418204113,0.4968357435431599,1.0,0,1,0,1,0,0,1.324730741640591,0.35121307584322026,942.7728
1187,1.1579325685455264,-0.71603131473777,0.6378742760486604,-0.10122677401991632,2.0,0,0,0,1,0,0,-1.7762077174903081,0.64643934566533,2336.958
13,1.1224236820002615,-0.3720462112277,-0.33397449262078877,-0.10122677401991632,2.0,1,0,0,1,0,0,1.2224244671072615,0.64643934566533,2145.2076
3279,-1.8248139012567564,-0.08618902530191987,-0.2993748457463393,-0.10122677401991632,2.0,1,0,0,1,0,0,-1.0388969803363173,0.64643934566533,3219.8088
4223,-1.331240378277569,0.24471453156807504,-0.3776764440788895,1.0948982611062361,1.0,0,1,0,1,0,0,0.31577920658776115,0.3702599319607758,2316.984
4647,-0.061205869508581305,1.173545476788167,-0.7604984927328923,-1.5365768161712994,1.0,1,0,1,0,0,1,1.2224244671072615,0.360736503901998,2363.59
2427,-0.16773252914437695,-1.0245302512123158,1.1443429013235082,0.13799823300531416,1.0,0,0,0,1,0,0,0.2311119449050061,0.3893067880783313,631.1784
1610,-0.32160437084052657,0.1572099933241211,0.7593717863867365,0.4968357435431599,1.0,0,1,0,1,0,0,1.324730741640591,0.35121307584322026,2656.542
2226,0.30571929145916,-1.1615664052714905,0.8964188001567717,0.4968357435431599,1.0,0,1,0,1,0,0,0.31577920658776115,0.35121307584322026,2749.754
757,1.418331069877472,1.5662497681239074,0.441659079703546,-0.10122677401991632,2.0,0,0,0,1,0,0,-0.3827257022949668,0.64643934566533,2874.9244
5159,1.5366940250283563,-0.9022392924335824,-0.3334684531682143,-1.2973518091460687,0.0,1,0,1,1,0,0,1.324730741640591,0.2369319391378871,1325.6078
7866,-0.061205869508581305,2.682114734452559,-0.21673347869076065,-1.5365768161712994,2.0,0,0,0,0,0,0,-1.9208476228650142,-2.620096478495438,385.4982
4180,-0.061205869508581305,0.3387222518316727,-1.5009847425727125,-1.5365768161712994,1.0,1,0,1,0,0,1,-0.43564274084668864,0.360736503901998,1069.2748
4767,-0.061205869508581305,-0.8766610257322958,0.3372291911551524,-1.5365768161712994,1.0,0,0,1,0,0,1,1.324730741640591,0.360736503901998,4314.384
3103,-0.7713836004138868,0.6462307124748683,0.40967290240695003,1.0948982611062361,1.0,0,1,0,1,0,0,-1.0706472034673504,0.3702599319607758,501.3474
7287,-0.061205869508581305,0.642458398270055,1.2231921752661232,-1.5365768161712994,2.0,0,0,0,0,0,0,1.324730741640591,-2.620096478495438,217.7166
3275,0.8620251806683159,-1.0832107537247633,-1.629941530664246,-1.2973518091460687,0.0,0,0,1,1,0,0,-0.7425615644466753,0.2369319391378871,759.012
966,-1.952645892819711,2.682114734452559,0.5173472084582424,0.018385729492698916,1.0,0,0,1,0,0,0,-1.6492068249661755,-2.6105730504366607,174.4396
5919,-0.061205869508581305,-0.7984905685843395,1.7093903974058804,-1.5365768161712994,1.0,0,0,1,0,0,1,0.31577920658776115,0.360736503901998,6191.94
4541,-0.2032414156896423,0.21208616587796486,-0.25453590691061856,0.4968357435431599,1.0,0,1,0,1,0,0,-0.43564274084668864,0.35121307584322026,2105.2596
5594,1.1579325685455264,-0.7301067872711817,-0.008802508184141515,1.0948982611062361,1.0,1,1,0,1,0,0,1.324730741640591,0.3702599319607758,1123.8704
4155,0.11633856321774505,0.7609062755010869,1.4428805560917375,-1.2973518091460687,0.0,0,0,1,1,0,0,-0.35450328173404844,0.2369319391378871,5725.88
4741,0.34122817800442534,-0.6318573595478689,-0.7135937599293829,1.0948982611062361,1.0,1,1,0,1,0,0,-0.43564274084668864,0.3702599319607758,2153.1972
4073,-0.4399673259914108,-1.3425266333251322,0.23587717547969617,0.13799823300531416,1.0,1,0,0,1,0,0,0.2311119449050061,0.3893067880783313,625.852
1918,0.9212066582437579,-0.8322298542340756,-1.6102188031392193,0.7360607505683904,2.0,1,1,0,1,0,0,-1.0706472034673504,0.28454907943177593,746.3618
3621,-1.5383755497916165,1.1329669977246102,-1.5169570131422656,-0.10122677401991632,2.0,0,0,0,1,0,0,1.324730741640591,0.64643934566533,1165.15
3486,-0.842401373504417,-0.44151639241708013,0.8095209366931447,0.4968357435431599,1.0,0,1,0,1,0,0,-1.6492068249661755,0.35121307584322026,1337.5922
